tweet_id,sentiment,SenNumber,author,content,,,,,,,
1694834638,neutral,9,talk2myShirt,@lbruning it's called: dedicated,,,,,,,
1694834627,happiness,6,bloodypaws,@pourpresheep lol. thanks babe!,,,,,,,
1694834615,happiness,6,fajarjasmin,@aulia &quot,alternate means of acquisition&quot, sounds sorta noble,,,,,
1694834486,enthusiasm,4,lisalisax2,GOOD LUCK ON FINALS EVERYONE!!!!!!!!!!!!!!!!!,,,,,,,
1694834453,enthusiasm,4,LeviLetocest,i really should be in a bad mood. but.,,,,,,,
1694834428,sadness,11,JaLyTi,STILL TRYING TO GET THIS ALL FIGURED OUT?!!!!,,,,,,,
1694834414,worry,13,JennyMagda,When you see someone without a smile pass them yours,,,,,,,
1694834391,worry,13,K4Ge,@Apachekiller Should I worry?,,,,,,,
1694834389,neutral,9,Fatrachel,ah good idea. library seems to work  thats why i'm not there obviously.,,,,,,,
1694834366,worry,13,KlownDogg,@nanere awwww... I'm sorry! I changed the picture... just for you! Because you rock like that!,,,,,,,
1694834316,love,8,tsarnick,@MissxMarisa you the the Queen of Sass oh Scenie!!!,,,,,,,
1694834298,sadness,11,mjepson,Respect to @fresh01 for the Heineken man bag  http://twitpic.com/4jdrg,,,,,,,
1694834294,happiness,6,Emma_Collins,seen loads of new photos and stuff of new moon and cant wait  lol (L) Taylor lautner lol   takes his shirt off 3 times yum =]... lol,,,,,,,
1694834169,happiness,6,leonward,@ccr_harris  There were way more than two! Ten hours of real-ale takes it out of you,,,,,,,
1694834152,happiness,6,markbrown83,"WANTED: New liver and kidney, glass of wine would be good toooo",,,,,,,
1694834111,happiness,6,_millie_h,had the best weekend,,,,,,,
1694834102,neutral,9,ticktick_BOOM,now i'm in hmv,,,,,,,
1694834096,happiness,6,wirbelwind1111,"is almost done with the third/chapter cover page, yay",,,,,,,
1694834057,worry,13,x_kim,claires party was amazing!    headache.,,,,,,,
1694833976,neutral,9,recklesslife85,Roll on Thursday,,,,,,,
1694833862,sadness,11,ManonHope,Go to school :/ Reviens ï¿½ 15h30,,,,,,,
1694833859,empty,3,patty_torres,"has got my xbox back  , i have a really sore knee cant walk",,,,,,,
1694833739,sadness,11,peteste,http://snipurl.com/hbp3g  Canalway Cavalcade over in 'little venice' near Warwick Avenue - on today too,,,,,,,
1694833700,happiness,6,MrsLovettesPies,@santoscarmen that's a lot of mangoes.. haha  baka naglilihi ka ahh?? haha  joke lang carmen,,,,,,,
1694833559,neutral,9,SumitPandey,and were going to pune tomorrow,,,,,,,
1694833521,neutral,9,gmxcrew,@Macintoshtipz I'm entering your contest,,,,,,,
1694833427,neutral,9,moanyboot,"@colinkelly all the more reason to do ur highers later in life,vodka is a great study aid.45xy + 54pq=a 70 ml measure.I got an A in Maths",,,,,,,
1694833406,worry,13,fabsh,@dholbach Sounds good. &quot,This patch was brought to you by ...&quot,,,,,,
1694833354,happiness,6,Sparquel,"Good morning Tweepsland! Makin' it a great Monday! Huge shout out to all my followers .. muah, muah! I appreciate you all",,,,,,,
1694833319,happiness,6,Amolskyhigh,Yes we Can  make it ......Obama,,,,,,,
1694833198,happiness,6,holidaycarclub,"Sydney - Toyota - Landcruiser - 1996 - $10,000  - new ad received and will be posted on the HCC site soon",,,,,,,
1694833134,fun,5,LaurasJewellery,"@PaperCakes lol, I haven't made anything yet, I've just spread all my supplies out over the dining room table",,,,,,,
1694814971,surprise,12,kimdill,@babygirlparis Have a fantastic time in paradise and drink a few Margeritas for me,,,,,,,
1694814951,fun,5,heidiheartshugs,@lorenanne I look forward to having one very soon,,,,,,,
1694814919,love,8,docbaty,@mcarvin That's tonight?! Cool,,,,,,,
1694814890,fun,5,kimtagg,i'm yours.  hahahaha jason mraz &lt,3 lol,,,,,,
1694814871,neutral,9,kishorcariappa,@thomasapdewi he always brightens up &quot,the week&quot, ?,,,,,
1694814869,worry,13,rod_k2,Trued a rim!  I'm getting good at this! o_O,,,,,,,
1694814852,happiness,6,stargirlgeorgia,may the 4th be with you! HAPPY STAR WARS DAY!,,,,,,,
1694814834,happiness,6,wiseleo,"@grentone If you have specific questions, let me know. Always good to have them when writing stuff. Well, I am off  Have fun!",,,,,,,
1694814756,fun,5,flatleaf,@duskyazure yeah that sounds more sensible. thought you had a heston bleumenthal moment of genius somehow!,,,,,,,
1694814728,relief,10,iRosaria,@Sunshineliron that was awesome!!,,,,,,,
1694814722,neutral,9,jaimecml,@kimberleymcleod I'm in Brighton and I work in the city - you?,,,,,,,
1694814719,surprise,12,kshaidle,"@fightking Yeah, 'Age of Aquarius' IS a pretty scary song",,,,,,,
1694814640,worry,13,stephaniemcg,"Awsome workout! Shower n then work, nice",,,,,,,
1694814609,neutral,9,Fuzzy2230,@RQOCJD if they try ill hack into the mainframe of the internet database and unban them!!!it may take a while but I WILL!...im high,,,,,,,
1694814595,surprise,12,thatissodope,@meriel I know it's not meeeee. Im surprised either  At least I get to laugh at myself UNLIKE SOME OTHER PEOPLE ),,,,,,,
1694814549,surprise,12,kellz326,"@RobHolladay I added it, are you still awake?",,,,,,,
1694814535,worry,13,ReesForCongress,@davidspruell Just ripping here.  That ad buy I was going to speak w/you about looks to be on hold for a bit. Company changed hands. :-/,,,,,,,
1694814507,worry,13,creamstatic,"trying to record my audio source, maybe I need a specific program @vhadZe I'm good thank you  hehe",,,,,,,
1694814358,hate,7,MIZZWALKER,I WISH I LITERALLY COULD FUCK JUST ABOUT EVERY NIGGA IN THE WORLD...IMA NYMPH,,,,,,,
1694814334,love,8,MostHatedJu,"Baq to sleep i go  no the headach starts , if its not 1 its da other",,,,,,,
1694814288,love,8,safia_,"@DNEZTHATSME aw, virtual hug! lol i was just about to come to your page and say aah no congratulations? but you did",,,,,,,
1694814233,surprise,12,mcofficial,@Kaat11 yes I am,,,,,,,
1694814219,relief,10,ilicco,"@iaindodsworth Ha, yea you are so not allowed days of rest, way too many interesting ideas to incorporate into tweetdeck",,,,,,,
1694814218,happiness,6,therealsecret,@utterhip U r welcome pal  u truly deserve 2 be followed,,,,,,,
1694814189,sadness,11,Elle_Sterling,weathers let me down this morning...ugh!...hada gd nite tho!,,,,,,,
1694814140,neutral,9,m0ntassar,"@MMM even if I was drunk, I'd think about using a fake/temporary mail address",,,,,,,
1694814119,worry,13,JWard86,hopes tonight is an okay night,,,,,,,
1694813989,neutral,9,Shadiii,in the mood to listen to some Reg stuff  (Sir told me: U used to be a huge fan of mine but now it seems you've... http://ff.im/2zaF4,,,,,,,
1694813977,relief,10,ashley_elayne,@Danielle_Jane14 okay well then now i don't feel so bad lmao,,,,,,,
1694813967,neutral,9,blue_cupcakes,@chrismic That's the song I mean,,,,,,,
1694813936,hate,7,willlArd,fucken tired as fuck  it's sunny.. good day? deffff,,,,,,,
1694813817,sadness,11,Shadiii,in the mood to listen to some Reg stuff  (Sir told me: U used to be a huge fan of mine but now it seems you've forgotten my songs!!!) ),,,,,,,
1694813807,surprise,12,rvivek,installed ubuntu 9.04 on my office lap! yaaaaaaaaaaaay!   &quot,install under windows&quot, feature rocks!! #awesome #ubuntu #excited,,,,,
1694813800,happiness,6,pj_endrinal,@miraaaaa hahaha. you should eat then!,,,,,,,
1694813799,happiness,6,Sweena,@antony Hahahahahahahahahah! That tickled me so much!,,,,,,,
1694813798,neutral,9,tomfaulkenberry,"I think my bicycle and I just freaked out a custodian, who wouldn't have let me in the building if I didn't let myself in with a key",,,,,,,
1694813761,happiness,6,henaxxru,@WestEndActress It's well good!!,,,,,,,
1694813735,neutral,9,billibelle,"this is vicky spamming belle's twitter! anyway, she's rainbows on dreamwidth!  i got her an invite code wahahaha",,,,,,,
1694813723,neutral,9,Olilawford,@lydia_teamgreen Marriage course is not running on either of the bank holidays in May. Back and running next week,,,,,,,
1694813669,happiness,6,kheyanne,looking for new ideas for my blog,,,,,,,
1694813666,happiness,6,Xx_Janine_xX,is online shopping...fantastic,,,,,,,
1694813647,happiness,6,locomotivity,@Stephkerchner heard through the grapevine that we might see you around today. Looking forward to meeting you.,,,,,,,
1694813641,happiness,6,ryan_face,"Oh yeah, Radio1 is SO playing Earth, Wind and Fire",,,,,,,
1694813635,enthusiasm,4,scorpion_sting,feel like going home and sleep till the next day!,,,,,,,
1694813625,neutral,9,Xhumonne,"incredibly cliched at this point, but May the Fourth be with me today!",,,,,,,
1694813596,neutral,9,al_cr,New article about band called MGMT @ ATBFM.SOLIDSYN.NET,,,,,,,
1694813543,relief,10,michaelmcilwee,Off to class .... Longggg day,,,,,,,
1694813268,love,8,pedro_rosas,"So happy, my VStudio shortcuts are backkk",,,,,,,
1694813187,love,8,beezan,"@sswayze  thanks 4 the follow, Sean.",,,,,,,
1694813132,happiness,6,JustAJustin,"Very tired! Dinner good, then churro's were good!",,,,,,,
1694813090,neutral,9,veruh,Going with Chantal to her aunt.,,,,,,,
1694813071,anger,1,novemberlight,"@taylorswift13 Hello, yourself. Enjoy London. Watch out for the Hackneys. They're mental.",,,,,,,
1694813034,neutral,9,danielstoker,May the 4th be with you  #starwarsday (via @dordali),,,,,,,
1694813016,fun,5,ElectroEmma,We'll write a song that turns out the lights &lt,3,,,,,,
1694812984,relief,10,vulgrin,"Going to be buckling down this week. So, relief for my twitter followers from my inanity. Enjoy my silence.",,,,,,,
1694812981,happiness,6,chelseaftw,"the maccabees new album is a winner ,everybody should take a listen fact",,,,,,,
1694812972,neutral,9,RosalieWilliams,@iMcFly I didnt save those links! I dont need distractions.. I just need motivation,,,,,,,
1694812962,fun,5,vivpeyrat,finishing up at the studio  NEW SONGS UP ON MYSPACE tomorrow MAY 5th,,,,,,,
1694812911,happiness,6,dylanholliday,@Brrridgett I already know what happens on Supernatural.,,,,,,,
1694812905,happiness,6,armoredsaint,@jrathburn Good mornin' Jason! Ready for a fresh new week as well!,,,,,,,
1694812881,happiness,6,nicoley_poo,3oh!3 on the radio  they were amazing yesterday.,,,,,,,
1694812870,relief,10,c_a_t,"Cool music collection, can be used for non-intrusive background music - music from keygens!   http://www.keygenmusic.net",,,,,,,
1694812799,neutral,9,katreeennn,fun on facebook.,,,,,,,
1694812715,sadness,11,devonanne21,its funny you said we'd never make it and look how far we've come....  IM BACK ON HEAHHH!  um. yeah. school :/,,,,,,,
1694812668,sadness,11,Estrella_Felina,"iï¿½m boring - bad weather today, watchingn alias and having fun  with my boyfriend",,,,,,,
1694812613,neutral,9,shellrawlins,I am freezing,,,,,,,
1694812608,neutral,9,mecakes,@turkeyburkey whatever do you mean?,,,,,,,
1694812603,neutral,9,thibet,back to my interesting emails...,,,,,,,
1694812514,worry,13,MikeyPalmer,Working on Canada Shoots information.  Coming your way soon if you have expressed interest and I have your email address . Eh!!!,,,,,,,
1694812470,empty,3,sonicelement,Currently working on a collab with Alynn Carter called Lost Inside which I'm very excited about,,,,,,,
1694812451,neutral,9,Fitzchev,@Lagaffe it's just one day... do a week of 60hrs to compensate,,,,,,,
1694812445,neutral,9,juliaa_x,"yes, i am quite unsure aswell  haha",,,,,,,
1694812404,neutral,9,finalmarch,"@error505 Yeah, and apparently so were you. But then you removed it...",,,,,,,
1694812346,worry,13,TizBanana,@BecaBear 1000 = make sure it has the word poo or balls in it  Underbelly DOES suck balls... I gave up on it in wk 3.,,,,,,,
1694812102,neutral,9,stsally,"@mikeyway http://twitpic.com/449yj - If I say &quot;Mystery Science Theatre 3000&quot;, does that mean anything to you?",,,,,,,
1694811954,happiness,6,Sue112,@jimmymarsh617 awesome job last night!,,,,,,,
1694811943,surprise,12,MissxMarisa,"@tsarnick Yeah, you better be sorry! I can't believe you, kiss my sass!!!",,,,,,,
1694811931,worry,13,drjohndc_blog,"@DhruvChadha welcome back to school, don't study too hard, take time off and smell roses too",,,,,,,
1694811886,happiness,6,joshuak92,@ingegoesbroadwa sounds like you're having a great time,,,,,,,
1694811868,neutral,9,debbie00486,@cassusriff Yes! I feel the same.  I've still got lots in boxes.  It's so fun though.  Got to my new place yesterday.,,,,,,,
1694811858,worry,13,draconiams,4th may officially announced as 'bad luck day' ..,,,,,,,
1694811856,relief,10,Pobbles,"@AirheadUK washing off, comp was great..more people and FAB atmosphere. 1st in dist. and 2nd in exp. sess.",,,,,,,
1694811852,neutral,9,NatSaysRAWWWRR,uploading pictures on myspace,,,,,,,
1694811784,hate,7,chelsea_anstee,i am going to be disgraced with myself for life if i don't make it in next year. being a perfectionist sucks. good luckkkk,,,,,,,
1694811767,neutral,9,kim_lovely16,"thanks for following, @deee_earl",,,,,,,
1694811651,happiness,6,xlxblondiexlx,"Went to see Priscilla Ahn last night, was amazin! so were the bands before her actually",,,,,,,
1694811642,relief,10,PHAYANAGA,is going to finish his last assignment. THEN GO TO BED.,,,,,,,
1694811590,empty,3,thewaiting,Just made the perfect fried egg,,,,,,,
1694811541,happiness,6,stephibobz,Aparantly it's #starwarsday so enjoy  don't quite know what your Kent to do but be happy anywho!,,,,,,,
1694811488,worry,13,woranuch,"@fawn_s  Accept it, you can't do anything, can you?",,,,,,,
1694811459,worry,13,laflour,@talktomikesmith yep. but  what does it mean?!  Would you think outside the box to make name very clear what exactly is wrapped and why,,,,,,,
1694811455,happiness,6,SuzeMuse,@jeffparks naw...I'll keep you in. Turns out you have the odd nugget of wisdom.,,,,,,,
1694811432,neutral,9,blossommorphine,&lt,---My expression watching this again: http://tinyurl.com/eqbwe,,,,,,
1694811386,worry,13,greenwoodma,@morganmg starbucks? I thought u were trying to b good?!,,,,,,,
1694811321,neutral,9,albaim,"* News Flash * MegaRedPacket, Your Instant Internet Empire (Early Bird Launch) check this DEAL out   http://mega-redpacket.com",,,,,,,
1694793058,enthusiasm,4,BuzzyBas,ready to go home,,,,,,,
1694793057,happiness,6,oliviabattyos,@ninaaacooperrr don't not come in  i love you... and it's your last week and you need to see me..... you're hot,,,,,,,
1694793028,love,8,hannahbabyxo,@Sophhs &amp, i are lucas till &amp, david henrie lovers. both boys are very cute  but @Sophhs you can have lucas &amp, ill have henrie  DEAL,,,,
1694793013,sadness,11,Tetris_Jeff,"Especially hard to get out of bed with myself this morn Cuz I'm hot  , Now running late stuck in front of the mirror checking Myself Out",,,,,,,
1694793006,neutral,9,Denissahady,@babygirlparis where are you going paris?,,,,,,,
1694792956,happiness,6,roxtinina,whoa. that was some showering session,,,,,,,
1694792835,surprise,12,Shaz4him,Alexia has clogged up twitter...... again.... so I thought I'd post a tweet. Um... Just had a shower!!  Now I will have a drink! Teehee...,,,,,,,
1694792786,anger,1,pinkcitygirl,Monday...Funday!  Wake up people...and keep me awake please   Today is going to be a long one..I can already feel it. Eww,,,,,,,
1694792769,surprise,12,Tittch,@phomor someone's horsing about. Btw Hubb feels the same about twitter. He's naming @towerofbabble as the other party,,,,,,,
1694792746,relief,10,halina1979,@AndyACB yes not for putting inside anything else,,,,,,,
1694792741,happiness,6,SimplePlan2k8,"Oh, and now Mondays also mean new American Dad!  So glad I watched that show, so funny, and it makes Mondays even better",,,,,,,
1694792627,love,8,fogellee,i'm off to see a movie (&quot,17 again&quot,),,,,,
1694792616,worry,13,remmulpaidualc,"@LauriM could do, will the fact that its bank holiday make any difference? lemme check my money situation also",,,,,,,
1694792615,neutral,9,JackyRobus,@GottfriedJS Gosh but you travel quick....beam me up Gottfried...,,,,,,,
